Evaporator Inlet Water Temperature,Evaporator Outlet Water Temperature,Evaporator Flow rate,Condensor Refrigerant Pressure,Condensor Inlet Water Temperature,Condensor Outlet Water Temperature,Condensor Flow Rate,Motor KW
10.7,5.7,309.4,119.3,26.2,30.0,435.9,259.1
10.7,5.7,309.4,119.3,26.2,30.0,447.0,257.8
10.7,5.7,309.4,118.6,26.2,30.0,445.8,258.3
10.7,5.7,309.4,118.6,26.1,29.9,445.0,258.0
10.7,5.7,309.4,118.6,26.1,29.9,446.8,258.2
10.7,5.7,309.3,119.3,26.2,29.9,438.2,257.9
10.7,5.7,309.3,119.3,26.2,30.0,435.8,258.1
10.7,5.8,309.4,118.6,26.1,30.0,445.7,258.1
10.7,5.8,309.4,119.3,26.2,29.9,446.2,258.0
10.7,5.8,309.4,118.6,26.1,29.9,442.9,257.2
10.7,5.8,309.4,118.6,26.1,29.9,448.1,257.2
10.7,5.7,309.4,119.3,26.2,30.0,435.7,256.8
10.7,5.7,309.4,119.3,26.2,30.0,447.4,256.4
10.6,5.7,309.4,118.6,26.2,30.0,446.4,256.1
10.6,5.7,309.4,118.6,26.1,29.9,445.5,256.6
10.7,5.7,309.4,118.6,26.2,29.9,446.8,257.5
10.7,5.8,309.4,119.3,26.1,29.9,438.9,258.4
10.7,5.8,309.4,119.3,26.2,30.0,435.8,257.7
10.7,5.7,309.4,118.6,26.1,30.0,444.2,258.2
10.7,5.7,309.4,119.3,26.2,29.9,446.2,257.9
10.7,5.8,309.3,118.6,26.1,29.9,446.9,258.3
10.7,5.8,309.3,119.3,26.2,29.9,434.7,258.4
10.7,5.7,309.4,119.3,26.2,30.0,437.1,257.8
10.7,5.7,309.4,118.6,26.2,30.0,448.0,257.7
10.7,5.7,309.4,118.6,26.1,29.9,446.9,257.0
10.6,5.7,309.4,118.6,26.2,30.0,448.1,256.5
10.7,5.7,309.4,119.3,26.1,29.9,446.6,256.2
10.7,5.7,309.4,119.3,26.2,30.0,436.1,256.3
10.7,5.8,309.4,119.3,26.2,30.0,436.0,255.8
10.7,5.7,309.4,118.6,26.1,29.9,446.9,256.1
10.7,5.7,309.4,118.6,26.1,29.9,446.0,256.1
10.6,5.7,309.4,118.6,26.1,29.9,445.0,256.7
10.6,5.7,309.4,119.3,26.2,29.9,444.8,256.1
10.7,5.7,309.4,119.3,26.1,30.0,435.2,256.6
10.7,5.7,309.4,118.6,26.1,30.0,445.8,256.2
10.6,5.7,309.4,118.6,26.1,29.9,445.9,256.2
10.7,5.7,309.4,118.6,26.1,29.9,446.1,255.9
10.6,5.7,309.4,118.6,26.1,29.9,446.2,256.3
10.6,5.7,309.4,118.6,26.2,29.9,437.6,256.1
10.7,5.7,309.4,119.3,26.2,30.0,434.7,255.4
10.7,5.7,309.4,118.6,26.1,29.9,446.4,254.6
10.7,5.7,309.4,118.6,26.1,29.9,445.1,254.3
10.7,5.7,309.4,118.6,26.1,29.9,443.8,254.2
10.7,5.7,309.4,118.6,26.1,29.9,446.5,255.3
10.8,5.8,309.4,119.3,26.1,29.9,434.6,255.8
10.8,5.8,309.4,118.6,26.1,29.9,444.2,256.4
10.8,5.8,309.4,118.6,26.1,29.9,444.2,256.5
10.8,5.8,309.4,118.6,26.1,29.9,447.2,256.9
10.8,5.8,309.4,118.6,26.2,29.9,442.5,258.0
10.8,5.3,309.4,119.3,26.1,29.9,437.5,257.4
10.8,5.3,309.4,118.6,26.1,30.0,444.9,257.4
10.8,5.8,309.3,118.6,26.1,29.9,447.1,257.2
10.8,5.8,309.3,118.6,26.1,29.9,446.7,256.4
10.7,5.8,309.4,118.6,26.2,29.9,448.0,256.8
10.7,5.8,309.4,118.6,26.1,29.9,435.1,256.1
10.7,5.8,309.4,119.3,26.1,29.9,446.1,255.6
10.8,5.8,309.4,118.6,26.1,29.9,445.9,254.8
10.7,5.8,309.4,118.6,26.1,29.9,448.2,255.1
10.8,5.7,309.4,118.6,26.2,29.9,446.1,255.6
10.7,5.8,309.4,119.3,26.1,29.9,436.9,256.2
10.7,5.8,309.4,118.6,26.1,29.9,437.7,256.3
10.7,5.7,309.4,118.6,26.1,29.9,447.1,256.4
10.7,5.7,309.4,118.6,26.1,29.9,445.5,256.8
10.7,5.7,309.4,118.6,26.1,29.9,447.5,256.7
10.7,5.7,309.4,118.6,26.1,29.9,445.1,257.4
10.7,5.8,309.4,119.3,26.1,29.9,434.8,256.4
10.7,5.7,309.4,118.6,26.1,29.9,445.5,256.6
10.7,5.7,309.3,118.6,26.1,29.9,448.0,256.2
10.6,5.7,309.4,118.6,26.1,29.8,446.6,255.3
10.7,5.6,309.3,118.6,26.1,29.8,436.9,253.9
10.7,5.6,309.3,118.6,26.1,29.9,437.5,252.5
10.6,5.6,309.3,117.9,26.1,29.9,445.9,252.4
10.6,5.6,309.4,117.9,26.1,29.8,445.6,253.4
10.6,5.5,309.4,117.9,26.1,29.8,444.7,253.8
10.7,5.6,309.4,117.9,26.1,29.8,447.5,254.1
10.6,5.6,309.4,118.6,26.1,29.8,437.9,247.4
10.6,5.3,309.3,117.2,26.1,29.8,447.4,242.4
10.7,5.3,309.4,116.5,26.1,29.7,445.8,241.6
10.6,5.3,309.4,116.5,26.1,29.6,446.3,240.3
10.6,5.3,309.3,116.5,26.1,29.6,448.2,237.3
10.7,4.8,309.3,116.5,26.1,29.6,435.4,233.5
10.6,4.8,309.3,116.5,26.1,29.6,436.8,230.4
10.6,4.9,309.4,115.8,26.1,29.5,446.0,230.0
10.6,4.9,309.4,115.8,26.1,29.5,445.7,230.2
10.5,4.9,309.4,115.1,26.1,29.5,447.4,223.1
10.5,4.9,309.4,115.1,26.1,29.4,435.8,222.9
10.6,5.0,309.4,115.1,26.1,29.4,435.0,222.5
10.6,5.1,309.3,115.1,26.0,29.4,445.1,221.8
10.5,5.1,309.4,115.1,26.1,29.4,443.4,222.3
10.5,5.1,309.4,114.5,26.1,29.4,446.6,222.4
10.5,5.1,309.4,114.5,26.1,29.3,446.7,223.6
10.5,5.1,309.4,115.1,26.1,29.4,438.4,222.6
10.5,5.0,309.4,114.5,26.0,29.4,446.5,222.5
10.5,5.0,309.4,114.5,26.0,29.3,446.3,222.6
10.5,5.1,309.4,114.5,26.0,29.2,446.1,222.5
10.5,5.1,309.4,115.1,26.1,29.3,445.1,222.0
10.5,5.1,309.4,114.5,26.1,29.3,443.1,221.9
10.6,5.1,309.4,114.5,26.0,29.4,436.1,221.6
10.5,5.1,309.4,114.5,26.0,29.3,445.9,221.2
10.5,5.1,309.4,114.5,26.0,29.2,445.8,220.6
10.5,5.1,309.4,114.5,26.0,29.2,444.3,220.3
10.5,5.1,309.4,114.5,26.0,29.2,445.2,220.4
10.5,5.1,309.4,114.5,26.0,29.2,435.1,220.7
10.5,5.1,309.4,115.1,26.0,29.4,441.6,220.9
10.6,5.1,309.4,114.5,26.0,29.2,444.6,221.8
10.5,5.1,309.4,114.5,26.0,29.2,446.8,222.2
10.6,5.1,309.4,114.5,26.0,29.2,446.4,222.3
10.5,5.1,309.3,114.5,26.0,29.2,445.5,222.5
10.6,5.1,309.4,115.1,26.0,29.3,435.1,222.6
10.5,5.1,309.4,114.5,26.0,29.3,446.7,222.1
10.5,5.1,309.4,114.5,26.0,29.2,443.6,221.8
10.5,5.1,309.4,114.5,26.0,29.2,444.6,221.6
10.5,5.1,309.4,114.5,26.0,29.2,448.4,219.6
10.5,5.1,309.4,114.5,26.0,29.2,447.9,218.9
10.5,5.1,309.4,114.5,26.0,29.2,436.2,218.7
10.6,5.2,309.4,114.5,26.0,29.2,448.1,219.0
10.5,5.2,309.4,113.8,26.0,29.2,447.9,218.8
10.5,5.2,309.4,113.8,26.0,29.2,445.5,218.6
10.5,5.1,309.4,113.8,26.0,29.2,445.1,218.7
10.5,5.1,309.3,114.5,26.0,29.2,437.0,219.6
10.5,5.2,309.4,114.5,25.9,29.2,435.5,219.4
10.5,5.1,309.4,113.8,25.9,29.2,447.8,220.0
10.6,5.2,309.4,113.8,25.9,29.2,443.7,220.7
10.6,5.2,309.4,113.8,25.9,29.2,445.8,221.0
10.6,5.2,309.4,113.8,25.9,29.1,445.8,220.9
10.6,5.2,309.4,114.5,25.9,29.1,435.9,220.2
10.6,5.1,309.4,114.5,25.9,29.2,444.2,220.2
10.7,5.2,309.4,113.8,25.9,29.1,443.5,220.3
10.7,5.2,309.4,113.8,25.9,29.1,446.9,220.6
10.7,5.2,309.4,113.8,25.9,29.2,444.6,220.6
10.7,5.2,309.4,113.8,25.9,29.1,437.1,219.4
10.7,5.1,295.1,114.5,25.9,29.2,437.3,218.6
10.6,4.9,277.1,113.8,25.9,29.1,447.6,212.4
10.5,5.1,295.1,113.1,25.9,29.0,446.5,212.8
10.5,5.1,298.1,113.1,25.9,29.0,447.4,213.2
10.5,5.1,298.2,113.1,25.9,29.0,446.6,213.3
10.5,5.1,298.4,113.8,25.9,29.0,435.9,211.5
10.5,5.1,303.3,113.1,25.9,29.0,436.9,212.3
10.6,5.1,294.1,113.1,25.9,29.0,445.8,212.4
10.6,5.1,294.7,113.1,25.8,29.0,447.5,212.7
10.6,5.1,299.7,113.1,25.9,29.0,445.6,212.6
10.5,5.1,299.0,113.1,25.9,29.0,445.4,210.4
10.5,5.1,293.8,113.1,25.9,29.0,436.2,206.3
10.5,5.1,299.0,112.4,25.9,29.0,446.1,205.6
10.5,5.2,302.9,112.4,25.9,28.9,446.1,204.4
10.4,5.1,296.7,112.4,25.9,28.9,445.5,201.5
10.4,5.1,299.7,112.4,25.9,28.9,447.2,200.9
10.4,5.1,303.7,112.4,25.9,28.9,437.2,198.6
10.3,5.1,294.1,111.7,25.9,28.9,444.7,195.5
10.3,5.0,301.7,111.0,25.8,28.8,446.7,193.9
10.3,5.1,300.3,111.0,25.8,28.7,445.0,193.0
10.3,5.1,294.0,111.0,25.8,28.7,445.6,192.8
10.3,5.1,291.6,111.0,25.8,28.7,444.6,193.3
10.3,5.1,293.0,111.0,25.8,28.7,437.7,193.1
10.3,5.0,292.2,111.0,25.8,28.7,445.1,194.0
10.2,5.0,282.3,111.0,25.8,28.6,446.3,191.0
10.2,5.0,297.3,111.0,25.8,28.6,446.0,187.3
10.2,5.0,297.5,110.3,25.8,28.6,444.3,187.3
10.2,5.1,292.7,110.3,25.8,28.6,435.5,186.4
10.2,5.1,288.4,110.3,25.8,28.6,446.1,184.6
10.2,5.1,293.0,110.3,25.8,28.5,446.4,182.3
10.2,5.1,296.7,110.3,25.8,28.5,447.0,179.6
10.2,5.1,295.7,109.6,25.8,28.5,435.2,179.6
10.2,5.1,297.4,109.6,25.7,28.5,435.9,179.6
10.2,5.1,279.6,108.9,25.7,28.4,446.6,179.1
10.1,5.1,293.0,108.9,25.7,28.4,446.2,179.5
10.2,5.1,286.1,108.9,25.8,28.4,446.3,178.6
10.1,5.1,292.2,108.9,25.7,28.4,445.8,178.7
10.1,5.1,291.8,108.9,25.7,28.4,437.4,177.9
10.1,5.1,295.6,108.9,25.7,28.4,435.6,177.6
10.0,5.1,288.6,108.9,25.6,28.4,445.5,178.0
10.1,5.1,291.6,108.9,25.7,28.3,446.1,177.8
10.1,5.1,292.8,108.9,25.7,28.3,445.2,177.8
10.1,5.1,292.4,108.9,25.7,28.3,445.5,177.5
10.1,5.1,288.3,108.9,25.7,28.3,437.8,176.9
10.0,5.1,281.1,108.9,25.6,28.4,445.1,176.9
10.1,5.1,292.9,108.3,25.6,28.2,446.2,176.2
10.1,5.1,289.5,108.9,25.6,28.3,445.5,175.9
10.0,5.1,286.3,108.9,25.6,28.2,446.1,176.3
10.0,5.1,292.8,108.9,25.6,28.2,435.6,176.4
10.0,5.1,285.9,108.3,25.6,28.3,444.8,176.3
10.1,5.1,289.3,108.3,25.5,28.2,445.5,174.1
10.1,4.9,302.6,108.3,25.6,28.2,445.8,176.1
10.1,5.0,293.2,108.3,25.5,28.2,445.5,176.4
10.0,5.1,287.8,108.3,25.6,28.2,448.4,176.0
10.0,5.0,284.2,108.3,25.6,28.2,434.6,176.4
10.0,5.0,300.0,108.3,25.5,28.2,446.7,176.4
10.0,5.1,286.1,108.3,25.5,28.2,449.3,176.6
10.0,5.0,300.7,108.3,25.5,28.1,444.0,176.5
10.0,5.0,291.1,108.3,25.5,28.1,448.1,175.6
10.0,5.0,302.4,108.3,25.5,28.1,436.1,175.4
10.0,5.1,282.0,108.3,25.5,28.2,435.8,174.9
10.0,5.0,281.5,108.3,25.5,28.1,445.3,174.7
10.1,5.1,292.9,107.6,25.5,28.1,445.5,174.7
10.0,5.0,297.1,108.3,25.5,28.1,446.1,170.7
10.0,5.1,288.5,107.6,25.5,28.1,444.3,170.7
10.0,5.1,300.6,107.6,25.5,28.1,436.7,171.1
10.0,5.1,289.9,107.6,25.5,28.1,446.3,171.0
10.0,5.1,297.8,107.6,25.4,28.0,444.8,171.6
10.0,5.2,286.3,107.6,25.5,28.0,447.3,171.5
10.0,5.1,294.7,107.6,25.4,28.1,447.4,172.2
10.1,5.2,288.1,107.6,25.4,28.0,435.9,172.2
10.0,5.1,292.1,107.6,25.4,28.0,446.6,171.9
10.1,5.2,282.9,107.6,25.4,28.0,445.0,172.1
10.1,5.1,289.3,107.6,25.4,28.0,447.1,172.1
10.1,5.1,298.4,107.6,25.4,28.0,445.5,172.2
10.1,5.2,298.6,107.6,25.4,28.0,444.3,170.9
10.1,5.2,257.6,106.9,25.4,28.0,437.2,170.5
10.1,5.1,276.3,106.9,25.3,28.0,445.7,166.2
10.1,5.1,303.0,105.5,25.3,27.9,447.4,155.6
10.2,5.4,284.2,105.5,25.4,27.8,446.4,155.9
10.0,5.3,293.2,105.5,25.4,27.8,442.9,155.4
10.0,5.4,283.6,106.2,25.4,27.8,436.3,155.7
10.0,5.3,278.9,105.5,25.4,27.8,446.1,155.4
10.0,5.4,288.7,105.5,25.3,27.7,445.2,158.1
10.0,5.3,292.3,105.5,25.3,27.7,445.0,158.6
10.1,5.4,289.2,105.5,25.3,27.7,444.4,158.9
10.0,5.3,266.8,106.2,25.3,27.8,446.3,165.9
10.1,5.2,290.7,106.2,25.3,27.8,437.1,165.9
10.1,5.2,288.2,106.2,25.3,27.9,444.8,165.4
10.1,5.2,287.7,106.2,25.2,27.8,446.0,165.3
10.1,5.2,301.4,106.2,25.3,27.8,445.7,165.9
10.1,5.2,298.7,106.2,25.3,27.8,445.5,166.2
10.1,5.2,243.0,106.2,25.3,27.8,435.8,166.4
10.1,5.3,289.6,106.2,25.2,27.8,446.3,166.2
10.1,5.2,281.7,106.2,25.2,27.8,445.5,166.4
10.2,5.3,277.2,106.2,25.2,27.7,446.0,166.9
10.1,5.2,288.8,106.2,25.2,27.7,445.1,166.8
10.2,5.3,289.5,106.2,25.2,27.8,439.7,166.9
10.2,5.3,250.4,106.2,25.2,27.8,436.1,165.8
10.1,5.1,297.2,105.5,25.2,27.8,444.6,166.8
10.2,5.2,291.3,105.5,25.1,27.7,445.3,172.5
10.2,5.1,284.0,106.9,25.1,27.7,444.0,172.7
10.2,5.2,280.9,106.2,25.2,27.8,446.7,171.5
10.2,5.1,291.4,106.9,25.1,27.8,435.3,170.3
10.2,5.1,297.7,106.9,25.1,27.8,435.8,171.5
10.2,5.1,287.0,106.2,25.1,27.8,444.2,170.7
10.1,5.1,276.1,106.2,25.1,27.8,445.7,170.8
10.1,5.0,290.3,106.2,25.1,27.8,447.6,171.0
10.1,5.1,289.6,106.2,25.1,27.8,444.9,170.9
10.0,5.1,268.1,106.2,25.1,27.8,435.6,170.1
10.1,5.1,285.1,106.2,25.1,27.8,445.7,189.4
10.1,5.8,298.5,106.9,25.0,27.6,445.5,193.8
10.1,5.6,269.0,108.3,25.1,27.9,444.4,196.5
10.2,5.7,284.8,108.9,25.0,28.0,445.4,205.3
10.1,5.5,295.2,109.6,25.1,28.1,438.0,205.5
10.1,5.5,285.8,109.6,25.0,28.1,445.3,212.7
10.2,5.6,251.7,109.6,25.0,28.1,444.5,212.7
10.2,5.4,264.2,110.3,25.0,28.1,448.0,213.1
10.2,5.4,289.2,109.6,25.0,28.1,446.4,213.4
10.2,5.4,297.1,110.3,25.0,28.1,437.3,212.5
10.2,5.4,287.5,110.3,25.0,28.2,435.7,215.0
10.2,5.4,267.6,110.3,25.0,28.2,445.5,213.9
10.1,5.3,288.6,109.6,25.0,28.1,446.8,213.8
10.2,5.3,289.4,109.6,25.0,28.1,444.6,213.7
10.2,5.4,297.8,110.3,25.0,28.1,446.4,220.4
10.2,5.3,281.7,111.0,25.0,28.2,437.1,228.0
10.1,5.2,249.7,111.7,25.0,28.3,442.8,213.5
10.0,5.3,295.1,109.6,25.0,28.3,447.8,212.9
10.0,5.2,303.8,109.6,25.0,28.1,445.5,219.8
10.1,5.2,261.2,111.0,25.0,28.1,445.2,212.7
10.0,5.3,275.3,109.6,24.9,28.1,437.9,210.8
10.0,5.2,290.1,109.6,25.0,28.1,434.6,208.0
10.0,5.3,294.9,108.9,24.9,28.1,445.4,199.7
10.0,5.5,279.3,108.9,24.9,28.1,443.6,208.5
10.0,5.0,306.8,108.9,24.9,28.0,445.1,202.4
10.0,5.2,255.0,108.9,24.9,28.0,444.6,202.0
9.9,5.1,263.9,108.9,25.0,28.0,436.8,209.4
10.0,5.2,241.7,109.6,24.9,28.1,434.8,211.3
10.0,5.2,280.4,109.6,24.9,28.1,444.8,211.1
9.9,5.2,279.5,109.6,24.9,28.0,443.1,209.9
9.9,5.2,285.8,109.6,24.9,28.0,445.3,210.2
10.0,5.1,291.9,108.9,24.9,28.1,445.6,210.4
10.0,5.1,284.9,109.6,24.9,28.1,437.5,206.8
9.9,5.2,275.0,109.6,25.0,28.1,434.5,197.3
9.9,5.2,295.5,108.3,24.9,28.0,446.8,196.5
10.0,5.3,298.3,108.3,24.9,27.9,446.7,196.0
9.9,5.4,239.3,108.3,24.9,27.9,445.3,191.9
9.9,5.3,286.4,107.6,24.9,27.9,446.2,190.2
9.9,5.5,250.7,107.6,24.9,27.9,436.4,184.5
9.9,5.5,289.0,106.9,24.9,27.8,447.6,186.6
9.9,5.4,292.2,106.9,24.9,27.8,444.4,184.7
9.9,5.2,302.0,106.9,24.9,27.8,447.0,197.6
9.9,5.4,295.5,107.6,24.9,27.8,445.3,199.0
10.0,5.1,298.9,108.3,24.9,27.9,437.4,199.8
10.0,5.1,282.0,108.3,24.9,27.9,435.6,198.5
9.9,5.3,288.9,107.6,24.9,27.9,445.6,198.4
9.8,5.2,296.9,107.6,24.9,27.9,445.7,198.4
9.8,5.2,292.9,107.6,24.9,27.8,445.9,199.2
9.9,5.3,282.7,108.3,24.9,27.9,443.6,198.7
9.8,5.3,241.9,108.3,24.9,27.9,434.9,197.5
9.8,5.3,263.8,108.3,24.9,27.9,443.3,189.4
9.8,5.2,296.2,106.9,24.9,27.8,446.8,190.1
9.9,5.3,294.2,106.9,24.9,27.8,446.1,190.3
9.8,5.4,233.3,106.9,24.9,27.8,446.1,179.7
9.8,5.0,291.9,106.2,24.9,27.7,434.0,182.2
9.8,5.5,272.8,106.2,24.9,27.6,436.8,186.9
9.8,5.2,234.5,106.2,24.8,27.6,447.4,187.3
9.8,5.4,236.8,106.9,24.8,27.6,445.4,184.7
9.8,5.3,252.7,106.9,24.8,27.6,445.5,187.3
9.8,5.3,279.2,106.9,24.9,27.6,446.0,186.6
9.8,5.1,264.4,108.9,24.9,28.0,349.5,187.7
9.8,5.2,269.7,108.9,25.0,28.3,356.6,187.9
9.8,5.2,269.9,108.9,25.0,28.3,358.2,188.0
9.7,5.2,269.0,108.9,24.9,28.3,356.8,188.0
9.7,5.2,271.2,108.9,25.0,28.3,347.3,188.4
9.7,5.2,270.4,109.6,24.9,28.4,350.3,188.2
9.7,5.2,270.5,108.9,24.9,28.4,356.7,188.0
9.7,5.2,270.2,108.9,24.9,28.4,355.7,187.7
9.7,5.2,271.2,108.9,24.9,28.3,356.0,187.5
9.7,5.2,270.4,108.9,24.9,28.4,356.6,187.3
9.8,5.2,270.5,109.6,25.0,28.4,347.9,187.7
9.8,5.3,270.3,109.6,25.0,28.4,356.5,187.5
9.8,5.3,270.4,108.9,24.9,28.4,354.8,187.8
9.8,5.3,271.2,108.9,24.9,28.3,355.3,188.0
9.8,5.4,269.3,109.6,24.9,28.4,357.3,188.5
9.9,5.3,269.9,109.6,25.0,28.4,347.7,188.3
9.8,5.3,269.2,109.6,25.0,28.4,356.9,188.8
9.9,5.3,268.2,109.6,25.0,28.4,356.6,189.2
9.9,5.3,268.0,109.6,25.0,28.4,355.3,189.5
9.9,5.3,268.1,109.6,25.0,28.4,348.3,189.4
9.9,5.3,266.9,109.6,25.0,28.5,347.7,188.8
9.8,5.3,264.3,109.6,25.0,28.5,354.2,188.9
9.8,5.3,268.6,109.6,25.0,28.4,356.4,188.8
9.9,5.3,266.9,109.6,25.0,28.4,357.5,188.7
9.9,5.3,268.5,109.6,25.0,28.5,349.2,188.3
9.9,5.3,267.8,109.6,25.0,28.5,349.7,188.4
9.9,5.3,262.2,109.6,25.1,28.5,355.7,188.0
9.9,5.3,265.5,109.6,25.1,28.5,356.0,187.8
9.8,5.3,267.8,109.6,25.1,28.5,355.8,187.9
9.9,5.3,269.0,110.3,25.1,28.5,350.0,188.2
9.9,5.3,269.0,110.3,25.1,28.6,353.6,188.4
9.9,5.3,262.6,109.6,25.1,28.5,356.2,188.9
9.9,5.3,266.2,110.3,25.1,28.5,356.5,190.7
9.9,5.3,259.7,110.3,25.1,28.5,355.3,199.1
10.0,5.3,264.2,111.0,25.1,28.6,347.9,199.1
9.9,5.2,263.8,111.0,25.2,28.7,355.8,200.8
9.9,5.2,268.1,111.0,25.2,28.7,355.9,200.2
9.9,5.1,263.8,111.0,25.2,28.7,357.5,200.2
9.8,5.2,255.8,111.0,25.2,28.7,347.9,200.1
9.9,5.1,268.6,111.7,25.2,28.8,349.1,200.1
9.9,5.2,265.8,111.0,25.2,28.8,357.7,200.0
9.8,5.2,268.2,111.0,25.3,28.7,356.2,200.2
9.8,5.1,265.0,111.0,25.2,28.8,357.1,200.3
9.9,5.2,265.0,111.7,25.2,28.8,348.2,199.9
9.9,5.2,260.6,111.7,25.2,28.8,350.0,199.8
9.9,5.2,265.5,111.7,25.3,28.9,355.3,199.4
9.9,5.1,267.0,111.7,25.2,28.8,355.6,199.6
9.9,5.1,253.7,111.7,25.3,28.8,356.2,199.7
9.9,5.1,264.5,111.7,25.2,28.8,348.3,199.5
9.9,5.1,261.1,111.7,25.3,28.9,356.2,199.4
9.8,5.1,262.1,111.7,25.3,28.8,357.9,199.7
9.9,5.1,258.8,111.7,25.2,28.7,357.2,199.8
9.9,5.1,260.8,111.7,25.3,28.8,351.7,200.0
9.9,5.1,267.5,111.7,25.3,28.9,349.6,199.8
9.9,5.1,256.2,111.7,25.3,28.9,356.5,199.8
9.9,5.1,258.7,111.7,25.3,28.9,354.6,200.0
9.9,5.1,266.7,111.7,25.3,28.8,357.5,199.5
9.9,5.1,263.0,111.7,25.3,28.9,346.9,199.3
9.9,5.2,258.6,111.7,25.3,28.9,348.3,199.5
9.8,5.1,262.6,111.7,25.3,28.9,354.6,199.2
9.9,5.1,263.7,111.7,25.3,28.9,356.7,199.9
9.9,5.1,263.2,111.7,25.3,28.9,355.2,200.2
9.9,5.2,261.8,111.7,25.3,28.9,347.1,200.9
9.9,5.1,253.8,111.7,25.3,28.9,348.1,201.0
9.9,5.1,262.7,111.7,25.3,28.9,356.9,200.6
9.9,5.1,260.5,111.7,25.3,28.9,356.1,200.7
9.9,5.1,259.9,111.7,25.3,28.9,357.6,200.2
9.9,5.1,264.8,111.7,25.3,28.9,348.7,200.4
9.9,5.2,266.6,111.7,25.3,28.9,348.4,199.3
9.9,5.1,258.8,111.7,25.3,29.0,357.9,199.2
9.9,5.1,253.9,111.7,25.4,28.9,355.8,199.3
9.9,5.1,258.4,111.7,25.4,28.9,354.7,199.4
9.9,5.1,261.7,111.7,25.4,28.9,348.9,199.5
9.9,5.1,256.8,111.7,25.4,29.0,359.4,199.5
9.9,5.1,263.7,111.7,25.4,28.9,357.2,200.1
9.9,5.2,263.6,111.7,25.4,28.9,354.2,199.9
9.9,5.2,260.1,111.7,25.4,29.0,349.0,200.4
9.9,5.2,255.6,112.4,25.4,29.0,347.3,200.2
9.9,5.1,257.5,111.7,25.4,29.0,354.6,200.1
9.9,5.1,262.9,112.4,25.4,29.0,356.5,200.4
9.9,5.2,258.5,112.4,25.4,28.9,356.3,200.9
9.9,5.2,262.8,112.4,25.4,29.0,347.6,200.5
9.9,5.2,265.0,112.4,25.4,29.0,349.1,200.5
9.9,5.2,257.6,112.4,25.4,29.0,357.5,200.2
9.9,5.2,253.4,112.4,25.4,29.0,358.1,201.1
9.9,5.3,268.7,112.4,25.4,29.0,358.1,200.4
9.9,5.2,264.4,112.4,25.4,29.0,347.9,200.3
9.9,5.2,264.5,112.4,25.4,29.0,356.4,200.5
10.0,5.2,264.1,112.4,25.4,29.0,358.1,199.9
9.9,5.2,253.2,112.4,25.4,29.0,355.9,199.9
9.9,5.3,260.8,112.4,25.4,28.9,355.8,199.7
9.9,5.2,263.8,112.4,25.5,29.0,347.5,199.8
9.9,5.2,261.7,112.4,25.4,29.1,355.8,200.0
9.9,5.2,259.5,112.4,25.5,29.0,355.5,200.6
9.9,5.2,258.8,112.4,25.4,29.0,356.4,200.8
9.9,5.2,268.3,112.4,25.5,29.0,347.6,200.5
9.9,5.1,265.7,112.4,25.5,29.0,348.3,200.7
9.9,5.1,249.7,112.4,25.4,29.0,353.5,200.4
9.9,5.1,259.9,112.4,25.4,29.0,355.9,200.3
9.9,5.2,255.7,111.7,25.5,29.0,355.4,200.5
9.9,5.2,258.9,112.4,25.5,29.0,349.4,200.1
9.9,5.2,252.0,112.4,25.5,29.1,346.2,200.0
9.9,5.1,256.8,112.4,25.5,29.0,355.8,200.2
10.0,5.2,257.1,112.4,25.5,29.0,356.7,200.8
9.9,5.3,260.5,112.4,25.5,29.0,357.7,200.1
9.9,5.2,265.2,112.4,25.5,29.0,347.0,200.4
9.9,5.3,257.8,112.4,25.5,29.1,352.2,199.6
9.9,5.2,259.5,112.4,25.4,29.0,354.9,199.7
9.9,5.2,265.4,112.4,25.5,29.0,357.3,200.0
10.0,5.2,246.1,112.4,25.5,29.0,354.8,200.9
10.0,5.3,263.7,113.1,25.5,29.0,346.5,200.7
9.9,5.2,261.4,112.4,25.5,29.0,356.1,200.9
9.9,5.2,265.0,112.4,25.5,29.0,357.6,200.7
9.9,5.2,252.5,112.4,25.4,29.0,356.3,201.0
9.9,5.2,255.1,112.4,25.5,29.0,357.7,201.5
9.9,5.2,263.2,113.1,25.5,29.1,347.4,200.5
9.9,5.2,266.4,112.4,25.5,29.1,355.6,200.3
9.9,5.2,257.3,112.4,25.4,29.0,358.3,200.9
9.9,5.2,267.1,112.4,25.5,29.0,356.5,200.3
10.0,5.2,263.0,112.4,25.5,29.0,347.8,200.3
9.9,5.2,257.9,112.4,25.4,29.0,349.1,200.0
9.9,5.2,262.6,112.4,25.5,29.1,357.3,200.0
9.9,5.2,265.8,112.4,25.5,29.1,356.4,199.3
9.9,5.1,266.7,112.4,25.5,29.0,354.8,199.7
9.9,5.2,261.0,112.4,25.5,29.1,348.8,200.6
9.9,5.2,256.5,112.4,25.5,29.1,354.3,200.3
9.9,5.2,260.4,112.4,25.5,29.1,356.0,200.5
9.9,5.1,257.2,112.4,25.5,29.0,353.8,201.1
9.9,5.2,263.5,112.4,25.5,29.0,356.1,201.4
9.9,5.2,267.9,113.1,25.5,29.1,348.3,200.8
9.9,5.2,258.7,112.4,25.5,29.1,355.7,200.5
9.8,5.2,263.3,112.4,25.5,29.1,356.1,199.7
9.9,5.2,260.1,112.4,25.5,29.1,355.8,200.1
